sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2017-12-21;1153,69;1139,05;1153,48;;1;;
2017-12-20;1152,39;1142,10;1143,97;;1;;
2017-12-19;1156,20;1149,95;1150,60;;1;;
2017-12-18;1154,71;1139,62;1154,35;;1;;
2017-12-15;1146,07;1133,76;1139,71;;1;;
2017-12-14;1154,22;1146,40;1146,40;;1;;
2017-12-13;1155,90;1136,10;1153,22;;1;;
2017-12-12;1156,34;1148,40;1155,90;;1;;
2017-12-11;1157,78;1146,60;1152,47;;1;;
2017-12-08;1152,23;1140,01;1146,19;;1;;
2017-12-07;1143,94;1135,64;1139,18;;1;;
2017-12-06;1144,94;1132,16;1135,91;;1;;
2017-12-05;1152,05;1143,33;1148,04;;1;;
2017-12-04;1154,52;1135,21;1149,56;;1;;
2017-12-01;1145,62;1132,56;1132,56;;1;;
2017-11-30;1153,11;1143,13;1144,77;;1;;
2017-11-29;1157,00;1145,75;1145,75;;1;;
2017-11-28;1152,32;1142,96;1151,63;;1;;
2017-11-27;1150,65;1142,97;1142,97;;1;;
2017-11-24;1151,76;1142,86;1148,13;;1;;
2017-11-23;1149,54;1142,82;1146,82;;1;;
2017-11-22;1163,30;1149,43;1149,43;;1;;
2017-11-21;1164,01;1148,46;1162,10;;1;;
2017-11-20;1153,21;1141,20;1151,62;;1;;
2017-11-17;1158,51;1145,42;1147,93;;1;;
2017-11-16;1160,15;1150,39;1158,05;;1;;
2017-11-15;1152,94;1141,42;1150,81;;1;;
2017-11-14;1157,51;1149,70;1152,94;;1;;
2017-11-13;1157,21;1144,76;1152,88;;1;;
2017-11-10;1163,59;1155,13;1155,67;;1;;
2017-11-09;1177,20;1161,06;1162,42;;1;;
2017-11-08;1184,98;1172,59;1177,20;;1;;
2017-11-07;1191,36;1182,33;1182,66;;1;;
2017-11-06;1193,47;1185,55;1188,47;;1;;
2017-11-03;1190,97;1185,71;1190,48;;1;;
2017-11-02;1187,49;1181,00;1185,62;;1;;
2017-11-01;1192,46;1185,25;1185,84;;1;;
2017-10-31;1186,79;1178,18;1185,25;;1;;
2017-10-30;1182,39;1176,10;1178,21;;1;;
2017-10-27;1181,26;1174,11;1181,24;;1;;
2017-10-26;1173,11;1159,88;1172,96;;1;;
2017-10-25;1169,36;1160,46;1164,67;;1;;
2017-10-24;1172,56;1161,32;1165,44;;1;;
2017-10-23;1177,50;1171,59;1172,32;;1;;
2017-10-20;1177,23;1161,54;1174,48;;1;;
2017-10-19;1161,92;1154,07;1161,19;;1;;
2017-10-18;1162,98;1152,29;1160,67;;1;;
2017-10-17;1157,24;1153,41;1154,39;;1;;
2017-10-16;1160,21;1155,44;1155,96;;1;;
2017-10-13;1160,55;1155,58;1159,17;;1;;
2017-10-12;1161,84;1153,82;1158,86;;1;;
2017-10-11;1159,85;1154,27;1156,29;;1;;
2017-10-10;1163,38;1157,88;1159,12;;1;;
2017-10-09;1165,89;1160,85;1161,65;;1;;
2017-10-06;1167,83;1159,29;1160,87;;1;;
2017-10-05;1167,78;1162,03;1166,40;;1;;
2017-10-04;1165,65;1160,99;1164,92;;1;;
2017-10-03;1164,65;1158,47;1164,16;;1;;
2017-10-02;1159,13;1155,05;1158,47;;1;;
2017-09-29;1156,49;1144,53;1156,49;;1;;
2017-09-28;1146,97;1141,54;1146,51;;1;;
2017-09-27;1145,85;1136,51;1143,58;;1;;
2017-09-26;1138,55;1131,61;1136,51;;1;;
2017-09-25;1135,92;1129,83;1133,04;;1;;
2017-09-22;1131,29;1125,16;1131,26;;1;;
2017-09-21;1129,05;1121,56;1128,30;;1;;
2017-09-20;1123,58;1119,68;1121,53;;1;;
2017-09-19;1123,39;1119,66;1121,72;;1;;
2017-09-18;1123,06;1117,81;1120,78;;1;;
2017-09-15;1125,58;1116,87;1117,81;;1;;
2017-09-14;1123,56;1117,26;1123,47;;1;;
2017-09-13;1118,46;1115,37;1118,23;;1;;
2017-09-12;1118,46;1112,99;1118,06;;1;;
2017-09-11;1113,69;1100,12;1112,99;;1;;
2017-09-08;1100,57;1094,96;1099,88;;1;;
2017-09-07;1100,05;1088,71;1099,69;;1;;
2017-09-06;1094,58;1086,67;1090,32;;1;;
2017-09-05;1101,09;1094,15;1094,58;;1;;
2017-09-04;1103,08;1094,46;1097,81;;1;;
2017-09-01;1104,51;1093,40;1103,08;;1;;
2017-08-31;1095,38;1084,85;1093,40;;1;;
2017-08-30;1085,92;1075,35;1084,86;;1;;
2017-08-29;1086,00;1072,06;1075,10;;1;;
2017-08-28;1090,59;1083,66;1086,01;;1;;
2017-08-25;1096,60;1087,79;1089,50;;1;;
2017-08-24;1095,46;1087,77;1087,79;;1;;
2017-08-23;1095,15;1090,14;1092,42;;1;;
2017-08-22;1093,36;1080,14;1093,29;;1;;
2017-08-21;1085,14;1076,85;1080,06;;1;;
2017-08-18;1092,23;1080,56;1085,14;;1;;
2017-08-17;1099,87;1091,34;1092,23;;1;;
2017-08-16;1101,92;1093,54;1099,47;;1;;
2017-08-15;1105,81;1092,87;1093,54;;1;;
2017-08-14;1102,65;1090,33;1101,58;;1;;
2017-08-11;1102,28;1087,79;1090,33;;1;;
2017-08-10;1114,16;1102,26;1102,28;;1;;
2017-08-09;1121,66;1108,56;1113,98;;1;;
2017-08-08;1122,74;1115,18;1121,66;;1;;
2017-08-07;1119,96;1113,59;1117,49;;1;;
2017-08-04;1118,19;1104,50;1115,98;;1;;
2017-08-03;1111,83;1103,47;1107,09;;1;;
2017-08-02;1115,93;1106,36;1108,86;;1;;
2017-08-01;1113,78;1100,09;1111,73;;1;;
2017-07-31;1108,14;1099,63;1099,80;;1;;
2017-07-28;1115,55;1101,59;1105,29;;1;;
2017-07-27;1121,94;1115,11;1115,37;;1;;
2017-07-26;1121,45;1110,71;1120,39;;1;;
2017-07-25;1117,06;1112,30;1113,13;;1;;
2017-07-24;1122,30;1111,96;1111,96;;1;;
2017-07-21;1132,14;1115,92;1121,24;;1;;
2017-07-20;1142,17;1129,39;1132,69;;1;;
2017-07-19;1144,57;1127,84;1139,99;;1;;
2017-07-18;1159,40;1135,96;1138,25;;1;;
2017-07-17;1167,04;1152,88;1159,42;;1;;
2017-07-14;1165,53;1159,81;1163,73;;1;;
2017-07-13;1167,57;1159,76;1161,21;;1;;
2017-07-12;1167,14;1147,18;1167,12;;1;;
2017-07-11;1155,08;1146,90;1147,18;;1;;
2017-07-10;1152,51;1145,20;1150,94;;1;;
2017-07-07;1147,90;1142,86;1145,20;;1;;
2017-07-06;1153,03;1139,88;1146,95;;1;;
2017-07-05;1153,79;1143,08;1152,77;;1;;
2017-07-04;1151,91;1146,01;1148,41;;1;;
2017-07-03;1152,96;1137,88;1152,25;;1;;
2017-06-30;1148,80;1137,79;1137,79;;1;;
2017-06-29;1165,79;1142,21;1142,71;;1;;
2017-06-28;1158,89;1146,50;1158,47;;1;;
2017-06-27;1170,33;1158,88;1158,89;;1;;
2017-06-26;1179,21;1168,88;1170,31;;1;;
2017-06-22;1172,98;1165,11;1172,98;;1;;
2017-06-21;1173,52;1163,16;1169,97;;1;;
2017-06-20;1181,15;1173,59;1173,59;;1;;
2017-06-19;1179,17;1167,02;1177,76;;1;;
2017-06-16;1167,18;1158,12;1166,50;;1;;
2017-06-15;1169,23;1152,19;1157,66;;1;;
2017-06-14;1180,17;1167,09;1167,86;;1;;
2017-06-13;1173,32;1162,22;1170,29;;1;;
2017-06-12;1175,05;1128,11;1162,22;;1;;
2017-06-09;1176,12;1165,77;1175,19;;1;;
2017-06-08;1173,74;1165,43;1166,84;;1;;
2017-06-07;1171,67;1159,97;1166,74;;1;;
2017-06-05;1171,55;1164,05;1164,05;;1;;
2017-06-02;1173,99;1166,16;1169,41;;1;;
2017-06-01;1168,15;1160,22;1164,22;;1;;
2017-05-31;1169,01;1159,66;1162,09;;1;;
2017-05-30;1162,01;1149,90;1161,93;;1;;
2017-05-29;1158,98;1153,82;1155,23;;1;;
2017-05-26;1160,27;1152,49;1158,98;;1;;
2017-05-24;1160,20;1155,74;1159,63;;1;;
2017-05-23;1159,70;1150,86;1159,70;;1;;
2017-05-22;1155,46;1149,48;1151,13;;1;;
2017-05-19;1153,08;1142,37;1151,41;;1;;
2017-05-18;1152,25;1133,91;1141,62;;1;;
2017-05-17;1170,93;1150,50;1153,24;;1;;
2017-05-16;1173,26;1166,75;1170,84;;1;;
2017-05-15;1169,02;1164,75;1168,36;;1;;
2017-05-12;1167,77;1162,73;1166,57;;1;;
2017-05-11;1168,47;1162,12;1164,98;;1;;
2017-05-10;1169,26;1162,20;1166,56;;1;;
2017-05-09;1169,76;1159,63;1168,80;;1;;
2017-05-08;1162,68;1152,13;1159,01;;1;;
2017-05-05;1160,31;1153,44;1160,31;;1;;
2017-05-04;1157,16;1151,53;1156,86;;1;;
2017-05-03;1153,06;1145,44;1150,92;;1;;
2017-05-02;1152,77;1144,77;1152,77;;1;;
2017-04-28;1145,00;1139,42;1144,93;;1;;
2017-04-27;1140,39;1136,62;1138,38;;1;;
2017-04-26;1138,99;1130,26;1138,88;;1;;
2017-04-25;1136,95;1124,71;1134,65;;1;;
2017-04-24;1126,12;1103,69;1126,11;;1;;
2017-04-21;1106,31;1100,28;1103,22;;1;;
2017-04-20;1102,55;1095,58;1101,02;;1;;
2017-04-19;1102,08;1090,37;1098,94;;1;;
2017-04-18;1103,86;1088,78;1092,41;;1;;
2017-04-13;1102,88;1097,59;1101,45;;1;;
2017-04-12;1107,52;1098,10;1101,87;;1;;
2017-04-11;1102,46;1094,10;1097,75;;1;;
2017-04-10;1099,92;1095,82;1099,91;;1;;
2017-04-07;1097,76;1086,32;1097,76;;1;;
2017-04-06;1093,18;1079,57;1093,18;;1;;
2017-04-05;1092,43;1086,21;1086,99;;1;;
2017-04-04;1094,64;1086,02;1088,16;;1;;
2017-04-03;1101,90;1089,28;1089,90;;1;;
2017-03-31;1101,66;1088,59;1100,18;;1;;
2017-03-30;1092,96;1085,40;1092,96;;1;;
2017-03-29;1088,60;1082,14;1088,24;;1;;
2017-03-28;1081,95;1073,09;1081,41;;1;;
2017-03-27;1080,69;1066,95;1077,56;;1;;
2017-03-24;1083,58;1077,45;1081,64;;1;;
2017-03-23;1082,91;1069,74;1082,81;;1;;
2017-03-22;1075,85;1062,46;1070,53;;1;;
2017-03-21;1088,27;1075,58;1076,51;;1;;
2017-03-20;1088,68;1084,83;1086,21;;1;;
2017-03-17;1089,86;1081,66;1086,60;;1;;
2017-03-16;1089,50;1079,82;1084,50;;1;;
2017-03-15;1081,44;1076,02;1080,89;;1;;
2017-03-14;1083,27;1071,74;1077,88;;1;;
2017-03-13;1085,67;1077,58;1083,22;;1;;
2017-03-10;1082,40;1076,42;1078,28;;1;;
2017-03-09;1076,76;1069,50;1076,18;;1;;
2017-03-08;1076,02;1070,40;1072,96;;1;;
2017-03-07;1074,28;1067,67;1072,14;;1;;
2017-03-06;1075,95;1069,32;1072,45;;1;;
2017-03-03;1078,76;1072,86;1076,20;;1;;
2017-03-02;1086,11;1075,44;1076,87;;1;;
2017-03-01;1085,96;1070,99;1084,11;;1;;
2017-02-28;1071,40;1064,00;1070,53;;1;;
2017-02-27;1074,64;1064,03;1066,31;;1;;
2017-02-24;1082,96;1065,33;1069,83;;1;;
2017-02-23;1085,62;1078,23;1082,14;;1;;
2017-02-22;1085,07;1076,01;1078,18;;1;;
2017-02-21;1083,74;1069,58;1082,18;;1;;
2017-02-20;1075,58;1069,02;1072,70;;1;;
2017-02-17;1073,80;1065,57;1067,86;;1;;
2017-02-16;1074,59;1069,66;1071,89;;1;;
2017-02-15;1071,72;1066,38;1070,25;;1;;
2017-02-14;1068,73;1061,76;1066,67;;1;;
2017-02-13;1066,77;1060,80;1066,65;;1;;
2017-02-10;1064,18;1056,80;1060,56;;1;;
2017-02-09;1057,60;1050,61;1057,60;;1;;
2017-02-08;1054,30;1046,99;1052,63;;1;;
2017-02-07;1058,23;1048,20;1052,86;;1;;
2017-02-06;1055,43;1048,73;1049,64;;1;;
2017-02-03;1056,21;1051,48;1055,06;;1;;
2017-02-02;1053,78;1046,29;1052,29;;1;;
2017-02-01;1051,55;1039,41;1047,39;;1;;
2017-01-31;1045,82;1035,27;1038,86;;1;;
2017-01-30;1042,60;1034,24;1035,45;;1;;
2017-01-27;1051,13;1041,30;1042,63;;1;;
2017-01-26;1055,78;1047,61;1050,93;;1;;
2017-01-25;1044,38;1031,80;1044,38;;1;;
2017-01-24;1031,09;1019,44;1031,08;;1;;
2017-01-23;1030,91;1018,34;1019,38;;1;;
2017-01-20;1032,49;1020,90;1031,62;;1;;
2017-01-19;1029,22;1020,83;1024,50;;1;;
2017-01-18;1025,51;1017,20;1025,51;;1;;
2017-01-17;1024,34;1014,67;1020,02;;1;;
2017-01-16;1028,03;1023,62;1024,48;;1;;
2017-01-13;1029,94;1019,28;1029,94;;1;;
2017-01-12;1024,94;1016,34;1018,70;;1;;
2017-01-11;1028,53;1018,65;1025,01;;1;;
2017-01-10;1027,25;1021,29;1023,96;;1;;
2017-01-09;1031,99;1019,46;1023,18;;1;;
2017-01-05;1034,94;1029,50;1029,50;;1;;
2017-01-04;1039,75;1032,44;1034,85;;1;;
2017-01-03;1040,94;1033,31;1036,92;;1;;
2017-01-02;1035,91;1022,91;1033,74;;1;;
2016-12-30;1029,31;1023,57;1026,59;;1;;
2016-12-29;1030,22;1025,16;1026,12;;1;;
2016-12-28;1034,13;1030,23;1030,91;;1;;
2016-12-27;1036,10;1028,53;1034,33;;1;;
2016-12-23;1030,23;1023,97;1028,81;;1;;
2016-12-22;1027,97;1021,83;1024,05;;1;;
2016-12-21;1034,96;1025,47;1028,21;;1;;
2016-12-20;1041,24;1033,39;1034,36;;1;;
2016-12-19;1042,62;1037,44;1037,93;;1;;
2016-12-16;1043,21;1037,32;1039,39;;1;;
2016-12-15;1040,74;1028,59;1040,47;;1;;
2016-12-14;1038,38;1031,66;1033,24;;1;;
2016-12-13;1038,86;1028,11;1038,41;;1;;
2016-12-12;1031,44;1024,71;1029,15;;1;;
2016-12-09;1031,66;1015,93;1029,26;;1;;
2016-12-08;1018,84;1009,13;1018,84;;1;;
2016-12-07;1008,78;1002,74;1008,78;;1;;
2016-12-06;1002,02;994,37;1002,02;;1;;
2016-12-05;1000,04;983,78;996,48;;1;;
2016-12-02;993,49;983,61;988,23;;1;;
2016-12-01;996,91;990,91;993,80;;1;;
2016-11-30;998,44;988,85;997,12;;1;;
2016-11-29;995,67;986,02;988,98;;1;;
2016-11-28;1001,79;990,19;991,93;;1;;
2016-11-25;1001,92;993,90;1001,92;;1;;
2016-11-24;999,41;994,69;997,75;;1;;
2016-11-23;999,79;992,52;996,04;;1;;
2016-11-22;999,71;992,07;996,71;;1;;
2016-11-21;995,87;985,44;992,97;;1;;
2016-11-18;993,39;986,30;992,40;;1;;
2016-11-17;988,33;976,84;988,07;;1;;
2016-11-16;988,72;977,10;979,32;;1;;
2016-11-15;984,11;970,85;983,68;;1;;
2016-11-14;987,72;967,57;969,59;;1;;
2016-11-11;988,36;973,78;974,66;;1;;
2016-11-10;994,38;978,43;982,22;;1;;
2016-11-09;980,79;937,82;980,06;;1;;
2016-11-08;971,36;963,83;970,19;;1;;
2016-11-07;968,63;952,57;967,15;;1;;
2016-11-04;960,35;949,93;950,66;;1;;
2016-11-03;966,22;957,50;960,97;;1;;
2016-11-02;967,93;958,70;959,36;;1;;
2016-11-01;985,46;968,42;968,42;;1;;
2016-10-31;988,41;978,09;979,32;;1;;
2016-10-28;989,94;978,19;988,88;;1;;
2016-10-27;991,40;982,13;987,16;;1;;
2016-10-26;992,66;980,58;988,12;;1;;
2016-10-25;994,88;987,77;988,46;;1;;
2016-10-24;1002,07;990,90;992,30;;1;;
2016-10-21;999,51;991,61;994,97;;1;;
2016-10-20;997,83;987,03;996,41;;1;;
2016-10-19;993,66;985,60;989,90;;1;;
2016-10-18;991,95;979,87;991,00;;1;;
2016-10-17;983,31;976,44;977,49;;1;;
2016-10-14;984,32;973,88;983,56;;1;;
2016-10-13;980,49;969,02;972,26;;1;;
2016-10-12;991,38;980,55;980,55;;1;;
2016-10-11;997,85;989,54;989,97;;1;;
2016-10-10;998,16;986,63;998,11;;1;;
2016-10-07;992,97;984,81;988,55;;1;;
2016-10-06;997,00;990,29;993,11;;1;;
2016-10-05;994,37;988,66;991,86;;1;;
2016-10-04;996,12;988,84;995,97;;1;;
2016-10-03;993,14;985,90;988,60;;1;;
2016-09-30;986,32;966,12;986,32;;1;;
2016-09-29;988,26;978,60;983,00;;1;;
2016-09-28;984,76;976,03;978,48;;1;;
2016-09-27;979,30;963,83;975,00;;1;;
2016-09-26;984,55;970,96;972,85;;1;;
2016-09-23;990,36;981,85;985,18;;1;;
2016-09-22;991,43;975,98;990,46;;1;;
2016-09-21;982,41;972,99;974,56;;1;;
2016-09-20;976,95;971,15;972,64;;1;;
2016-09-19;974,44;964,59;973,31;;1;;
2016-09-16;968,76;962,41;963,23;;1;;
2016-09-15;969,78;959,19;969,58;;1;;
2016-09-14;967,85;961,56;963,36;;1;;
2016-09-13;974,09;962,87;962,87;;1;;
2016-09-12;972,11;955,51;967,09;;1;;
2016-09-09;984,02;972,60;973,76;;1;;
2016-09-08;986,41;977,96;983,19;;1;;
2016-09-07;986,26;981,66;985,24;;1;;
2016-09-06;986,22;980,22;980,90;;1;;
2016-09-05;985,01;981,07;983,99;;1;;
2016-09-02;980,71;968,63;980,71;;1;;
2016-09-01;975,86;967,59;968,07;;1;;
2016-08-31;975,39;968,03;968,08;;1;;
2016-08-30;973,55;966,10;969,68;;1;;
2016-08-29;966,12;957,86;966,12;;1;;
2016-08-26;966,68;955,23;965,36;;1;;
2016-08-25;964,19;957,14;959,80;;1;;
2016-08-24;968,70;955,41;964,87;;1;;
2016-08-23;962,05;951,30;960,91;;1;;
2016-08-22;957,60;947,88;950,61;;1;;
2016-08-19;959,77;947,18;951,65;;1;;
2016-08-18;958,76;950,84;957,82;;1;;
2016-08-17;963,38;949,24;950,11;;1;;
2016-08-16;969,56;960,26;960,26;;1;;
2016-08-15;972,53;965,70;970,56;;1;;
2016-08-12;968,91;963,88;965,93;;1;;
2016-08-11;967,45;958,18;967,45;;1;;
2016-08-10;963,54;959,95;961,10;;1;;
2016-08-09;964,74;946,33;964,74;;1;;
2016-08-08;950,26;945,31;948,02;;1;;
2016-08-05;945,95;935,31;944,58;;1;;
2016-08-04;935,15;927,12;935,15;;1;;
2016-08-03;932,90;923,05;926,07;;1;;
2016-08-02;944,97;929,98;931,03;;1;;
2016-08-01;954,49;941,17;944,46;;1;;
2016-07-29;950,61;945,21;949,01;;1;;
2016-07-28;952,06;944,16;945,42;;1;;
2016-07-27;952,60;945,49;948,28;;1;;
2016-07-26;948,36;940,07;944,72;;1;;
2016-07-25;952,13;941,72;946,05;;1;;
2016-07-22;943,03;936,85;939,51;;1;;
2016-07-21;948,54;937,37;942,28;;1;;
2016-07-20;946,17;937,17;946,12;;1;;
2016-07-19;938,79;928,49;935,64;;1;;
2016-07-18;938,68;927,78;932,55;;1;;
2016-07-15;936,76;927,79;934,18;;1;;
2016-07-14;933,14;926,09;930,12;;1;;
2016-07-13;929,50;922,33;925,53;;1;;
2016-07-12;927,33;919,52;924,10;;1;;
2016-07-11;922,25;907,02;921,43;;1;;
2016-07-08;904,34;887,01;904,18;;1;;
2016-07-07;895,38;877,56;889,80;;1;;
2016-07-06;888,86;871,50;876,79;;1;;
2016-07-05;902,16;887,22;889,09;;1;;
2016-07-04;916,08;902,64;903,27;;1;;
2016-07-01;913,25;902,24;912,36;;1;;
2016-06-30;901,04;885,92;900,40;;1;;
2016-06-29;891,04;872,79;891,01;;1;;
2016-06-28;877,57;853,46;870,60;;1;;
2016-06-27;920,74;847,80;851,05;;1;;
2016-06-23;929,42;916,70;926,05;;1;;
2016-06-22;922,63;911,56;920,51;;1;;
2016-06-21;916,39;905,57;915,16;;1;;
2016-06-20;910,85;885,65;910,75;;1;;
2016-06-17;884,13;871,64;883,17;;1;;
2016-06-16;883,51;865,83;870,43;;1;;
2016-06-15;888,93;871,84;887,09;;1;;
2016-06-14;883,54;867,85;870,44;;1;;
2016-06-13;898,02;882,57;885,08;;1;;
2016-06-10;919,00;898,74;899,82;;1;;
2016-06-09;930,08;918,79;919,65;;1;;
2016-06-08;932,12;927,81;929,74;;1;;
2016-06-07;932,81;919,34;932,59;;1;;
2016-06-03;933,33;914,35;918,50;;1;;
2016-06-02;929,43;924,06;927,07;;1;;
2016-06-01;934,38;923,02;925,74;;1;;
2016-05-31;941,10;933,98;934,52;;1;;
2016-05-30;940,36;935,18;939,11;;1;;
2016-05-27;939,32;933,14;937,72;;1;;
2016-05-26;936,56;929,28;936,56;;1;;
2016-05-25;932,71;925,93;930,63;;1;;
2016-05-24;925,02;906,47;924,21;;1;;
2016-05-23;916,17;908,09;913,65;;1;;
2016-05-20;914,25;901,41;914,25;;1;;
2016-05-19;911,78;900,74;900,74;;1;;
2016-05-18;912,47;900,93;912,46;;1;;
2016-05-17;916,99;904,77;907,51;;1;;
2016-05-16;909,59;894,93;909,42;;1;;
2016-05-13;903,22;889,33;902,12;;1;;
2016-05-12;905,76;893,12;893,66;;1;;
2016-05-11;908,95;899,15;901,92;;1;;
2016-05-10;911,02;901,98;904,14;;1;;
2016-05-09;906,92;890,90;901,98;;1;;
2016-05-06;894,10;885,39;890,59;;1;;
2016-05-04;903,89;893,74;894,61;;1;;
2016-05-03;910,81;894,72;900,62;;1;;
2016-05-02;917,78;908,98;910,39;;1;;
2016-04-29;932,57;912,55;914,64;;1;;
2016-04-28;932,09;916,01;931,28;;1;;
2016-04-27;934,75;926,18;929,41;;1;;
2016-04-26;935,17;927,31;929,36;;1;;
2016-04-25;934,02;925,00;927,98;;1;;
2016-04-22;940,12;928,95;930,77;;1;;
2016-04-21;948,61;934,80;939,70;;1;;
2016-04-20;946,34;937,68;946,34;;1;;
2016-04-19;943,58;925,07;941,68;;1;;
2016-04-18;926,00;912,34;923,32;;1;;
2016-04-15;926,35;921,53;923,00;;1;;
2016-04-14;931,30;922,15;923,82;;1;;
2016-04-13;927,26;914,01;926,16;;1;;
2016-04-12;910,44;901,22;909,22;;1;;
2016-04-11;914,54;900,90;910,43;;1;;
2016-04-08;908,27;888,03;908,24;;1;;
2016-04-07;900,33;887,28;887,47;;1;;
2016-04-06;897,76;882,88;897,76;;1;;
2016-04-05;902,32;880,88;886,00;;1;;
2016-04-04;908,01;896,52;902,32;;1;;
2016-04-01;902,46;891,40;901,03;;1;;
2016-03-31;909,74;902,16;904,98;;1;;
2016-03-30;914,76;892,00;910,58;;1;;
2016-03-29;897,85;886,57;892,00;;1;;
2016-03-24;900,76;890,65;890,65;;1;;
2016-03-23;910,12;899,44;902,85;;1;;
2016-03-22;906,44;888,91;906,44;;1;;
2016-03-21;911,08;901,33;903,26;;1;;
2016-03-18;910,42;898,93;910,42;;1;;
2016-03-17;911,48;886,89;903,91;;1;;
2016-03-16;914,01;899,33;903,39;;1;;
2016-03-15;919,54;908,18;908,73;;1;;
2016-03-14;923,36;913,53;919,54;;1;;
2016-03-11;915,66;900,53;915,22;;1;;
2016-03-10;919,11;895,10;895,10;;1;;
2016-03-09;905,75;895,72;903,35;;1;;
2016-03-08;904,50;895,61;898,55;;1;;
2016-03-07;908,96;899,62;904,71;;1;;
2016-03-04;912,24;900,46;908,80;;1;;
2016-03-03;903,45;897,17;899,91;;1;;
2016-03-02;911,08;892,28;898,42;;1;;
2016-03-01;905,05;884,98;904,78;;1;;
2016-02-29;894,73;876,71;893,40;;1;;
2016-02-26;896,31;887,26;891,37;;1;;
2016-02-25;885,64;865,90;885,64;;1;;
2016-02-24;889,84;863,50;865,52;;1;;
2016-02-23;899,86;888,31;888,32;;1;;
2016-02-22;899,94;883,36;899,84;;1;;
2016-02-19;890,14;877,42;881,31;;1;;
2016-02-18;894,89;882,43;885,99;;1;;
2016-02-17;888,87;860,44;888,87;;1;;
2016-02-16;872,96;856,25;859,37;;1;;
2016-02-15;864,03;837,67;864,02;;1;;
2016-02-12;833,81;811,22;833,81;;1;;
2016-02-11;834,32;810,19;810,19;;1;;
2016-02-10;840,90;818,35;835,71;;1;;
2016-02-09;827,54;805,82;817,60;;1;;
2016-02-08;863,09;819,22;819,53;;1;;
2016-02-05;869,25;854,46;857,09;;1;;
2016-02-04;860,89;842,71;859,98;;1;;
2016-02-03;861,03;838,07;845,00;;1;;
2016-02-02;867,36;850,41;853,78;;1;;
2016-02-01;881,10;863,13;867,69;;1;;
2016-01-29;877,13;863,05;874,95;;1;;
2016-01-28;881,48;858,52;861,60;;1;;
2016-01-27;886,02;872,03;878,93;;1;;
2016-01-26;885,21;857,97;884,90;;1;;
2016-01-25;880,08;866,56;872,15;;1;;
2016-01-22;877,64;850,53;875,28;;1;;
2016-01-21;849,23;827,60;844,72;;1;;
2016-01-20;857,06;830,83;831,76;;1;;
2016-01-19;863,26;846,37;857,71;;1;;
2016-01-18;853,80;839,30;842,01;;1;;
2016-01-15;870,93;836,86;842,46;;1;;
2016-01-14;879,52;857,58;865,66;;1;;
2016-01-13;892,93;878,78;881,32;;1;;
2016-01-12;887,48;872,81;877,10;;1;;
2016-01-11;883,46;870,76;874,39;;1;;
2016-01-08;895,58;875,44;875,44;;1;;
2016-01-07;898,96;863,60;882,42;;1;;
2016-01-05;918,58;901,81;903,73;;1;;
2016-01-04;936,39;908,03;908,60;;1;;
2015-12-30;943,76;936,54;940,36;;1;;
2015-12-29;942,24;930,92;942,24;;1;;
2015-12-28;940,12;928,63;930,19;;1;;
2015-12-23;937,55;919,13;937,55;;1;;
2015-12-22;926,11;914,31;916,94;;1;;
2015-12-21;935,78;920,56;920,56;;1;;
2015-12-18;930,33;917,73;922,65;;1;;
2015-12-17;945,44;925,69;932,14;;1;;
2015-12-16;931,69;919,52;924,43;;1;;
2015-12-15;923,30;900,84;923,09;;1;;
2015-12-14;920,05;900,35;900,84;;1;;
2015-12-11;931,04;908,39;909,66;;1;;
2015-12-10;937,17;927,52;931,06;;1;;
2015-12-09;947,31;927,88;935,97;;1;;
2015-12-08;968,11;941,15;943,76;;1;;
2015-12-07;974,88;965,05;968,19;;1;;
2015-12-04;972,07;955,12;961,83;;1;;
2015-12-03;997,49;972,44;972,44;;1;;
2015-12-02;994,31;984,42;991,22;;1;;
2015-12-01;996,28;985,73;987,75;;1;;
2015-11-30;993,67;977,42;990,28;;1;;
2015-11-27;984,28;973,66;981,42;;1;;
2015-11-26;982,23;970,20;980,87;;1;;
2015-11-25;973,30;961,13;972,29;;1;;
2015-11-24;977,87;958,99;961,13;;1;;
2015-11-23;981,13;973,53;977,87;;1;;
2015-11-20;982,66;970,76;981,15;;1;;
2015-11-19;985,01;972,10;975,14;;1;;
2015-11-18;975,36;969,05;974,66;;1;;
2015-11-17;974,52;954,06;974,39;;1;;
2015-11-16;956,63;939,20;953,13;;1;;
2015-11-13;955,77;945,75;949,71;;1;;
2015-11-12;972,99;957,77;957,98;;1;;
2015-11-11;976,19;966,76;972,04;;1;;
2015-11-10;976,34;957,54;964,12;;1;;
2015-11-09;988,29;972,66;972,68;;1;;
2015-11-06;986,72;974,86;980,95;;1;;
2015-11-05;985,48;977,15;978,44;;1;;
2015-11-04;984,22;971,41;981,35;;1;;
2015-11-03;968,26;961,08;967,51;;1;;
2015-11-02;968,72;951,58;964,55;;1;;
2015-10-30;967,11;959,81;962,02;;1;;
2015-10-29;964,60;953,03;959,82;;1;;
2015-10-28;961,15;948,70;960,29;;1;;
2015-10-27;961,56;950,75;951,94;;1;;
2015-10-26;966,79;957,35;961,63;;1;;
2015-10-23;966,13;948,70;961,57;;1;;
